Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R021,Austin,2024,10,101845,47692,3749,12086,27380,4477,54153,4305
R021,Austin,2024,11,84435,42230,6529,6135,27192,2374,42205,1006
R021,Austin,2024,12,74087,46959,3141,9627,29501,4690,27128,4055
R022,San Antonio,2022,1,97433,54582,7213,9108,34404,3857,42851,1604
R022,San Antonio,2022,2,59173,46553,7953,8875,24802,4923,12620,4682
R022,San Antonio,2022,3,116949,55582,8803,12175,27583,7021,61367,3187
R022,San Antonio,2022,4,79350,57379,7263,14133,28117,7866,21971,3366
R022,San Antonio,2022,5,106798,48891,7047,14135,22382,5327,57907,3059
R022,San Antonio,2022,6,82788,43077,3257,5464,29062,5294,39711,2030
R022,San Antonio,2022,7,67230,48832,2884,8805,29715,7428,18398,4656
R022,San Antonio,2022,8,75903,42709,8953,14116,16546,3094,33194,3211
R022,San Antonio,2022,9,65338,38244,4323,9145,17775,7001,27094,3955
R022,San Antonio,2022,10,97124,47014,9805,13775,19331,4103,50110,2742
R022,San Antonio,2022,11,101799,55805,8026,13301,31575,2903,45994,1661
R022,San Antonio,2022,12,95863,33477,3083,5649,19134,5611,62386,1436
R022,San Antonio,2023,1,56351,45493,6131,7148,27057,5157,10858,4387
R022,San Antonio,2023,2,84254,50419,7457,11079,27453,4430,33835,2679
R022,San Antonio,2023,3,117694,53394,9543,12542,27298,4011,64300,4173
R022,San Antonio,2023,4,50335,37292,9357,6289,16447,5199,13043,2743
R022,San Antonio,2023,5,63906,52946,8059,8183,29139,7565,10960,4016
R022,San Antonio,2023,6,59520,42677,5318,7782,22657,6920,16843,2953
R022,San Antonio,2023,7,81185,31200,2776,10208,15687,2529,49985,4242
R022,San Antonio,2023,8,94219,56942,7031,13080,33537,3294,37277,2326
R022,San Antonio,2023,9,83856,41868,5103,7440,22124,7201,41988,1644
R022,San Antonio,2023,10,54031,37814,8344,5446,18915,5109,16217,2034
R022,San Antonio,2023,11,46587,46381,7446,5226,26151,7558,206,2630
R022,San Antonio,2023,12,84739,31577,2186,7535,16932,4924,53162,1648
R022,San Antonio,2024,1,107568,41543,3252,10509,20074,7708,66025,2681
R022,San Antonio,2024,2,73037,53184,3630,9405,32958,7191,19853,3692
R022,San Antonio,2024,3,107231,32184,5258,8262,16445,2219,75047,852
R022,San Antonio,2024,4,115485,60555,7570,12579,33050,7356,54930,3585
R022,San Antonio,2024,5,48597,56355,8751,11855,33678,2071,-7758,2853
R022,San Antonio,2024,6,65805,44826,3567,9482,29079,2698,20979,1626
R022,San Antonio,2024,7,89500,57350,7374,12869,31691,5416,32150,3134
R022,San Antonio,2024,8,69437,48667,6820,8558,26669,6620,20770,3486
R022,San Antonio,2024,9,42985,50919,9793,13112,23467,4547,-7934,3564
R022,San Antonio,2024,10,40336,45688,3973,7979,27768,5968,-5352,1710
R022,San Antonio,2024,11,91148,45866,9440,8129,20447,7850,45282,4557
R022,San Antonio,2024,12,114055,38984,3799,5314,26737,3134,75071,3546
R023,Austin,2022,1,94028,55047,9396,14712,23347,7592,38981,2524
R023,Austin,2022,2,92495,38068,2886,5721,24104,5357,54427,1670
R023,Austin,2022,3,79519,30779,2497,6756,16117,5409,48740,3628
R023,Austin,2022,4,70676,49257,8749,6647,28878,4983,21419,942
R023,Austin,2022,5,71923,41478,4761,8435,21622,6660,30445,3231
R023,Austin,2022,6,93664,35747,3848,7696,16717,7486,57917,3872
R023,Austin,2022,7,114795,36254,4786,8791,18871,3806,78541,2304
R023,Austin,2022,8,59692,59626,9117,10048,33074,7387,66,2144
R023,Austin,2022,9,92265,57645,9869,14074,30198,3504,34620,3263
R023,Austin,2022,10,115476,50807,5924,13615,24783,6485,64669,1292
R023,Austin,2022,11,105727,36502,2498,9917,20831,3256,69225,2768
R023,Austin,2022,12,53682,47450,4186,11999,27391,3874,6232,1670
R023,Austin,2023,1,50234,48972,2272,14221,26410,6069,1262,1851
R023,Austin,2023,2,115301,50006,5190,12538,26989,5289,65295,4547
R023,Austin,2023,3,91257,38126,7388,5307,18359,7072,53131,3976
R023,Austin,2023,4,78134,39795,4747,6517,21226,7305,38339,2178
R023,Austin,2023,5,95021,41659,7815,9891,19992,3961,53362,3663
R023,Austin,2023,6,72551,51081,4656,11603,28255,6567,21470,4805
R023,Austin,2023,7,84523,29861,2922,5183,18358,3398,54662,3596
R023,Austin,2023,8,45698,44263,3273,11653,26241,3096,1435,2105
R023,Austin,2023,9,84041,44655,9378,13002,19247,3028,39386,2777
R023,Austin,2023,10,59738,48906,4511,5270,32570,6555,10832,4564
R023,Austin,2023,11,72299,61065,9449,11305,33782,6529,11234,4982
R023,Austin,2023,12,107766,43772,8511,5128,24461,5672,63994,2401
R023,Austin,2024,1,44765,53734,5970,12545,28272,6947,-8969,1427
R023,Austin,2024,2,117525,41773,7588,11589,17044,5552,75752,3141
R023,Austin,2024,3,80953,45857,2249,7925,32358,3325,35096,1783
R023,Austin,2024,4,65464,38214,4937,7672,22279,3326,27250,1270
R023,Austin,2024,5,41987,49818,2090,13721,27948,6059,-7831,3573
R023,Austin,2024,6,85927,47870,3686,13383,25178,5623,38057,2985
R023,Austin,2024,7,93592,40436,9347,6008,18783,6298,53156,2852
R023,Austin,2024,8,95161,33872,5308,6716,15310,6538,61289,2060
R023,Austin,2024,9,60316,44729,5268,5584,29011,4866,15587,2811
R023,Austin,2024,10,79019,37334,6939,9006,16625,4764,41685,1690
R023,Austin,2024,11,46078,48975,7055,12036,23923,5961,-2897,3304
R023,Austin,2024,12,81574,56778,5806,11100,33103,6769,24796,2387
R024,Fort Worth,2022,1,94710,41706,2277,9647,25350,4432,53004,4704
R024,Fort Worth,2022,2,69432,40048,5262,11837,16449,6500,29384,2032
R024,Fort Worth,2022,3,83618,39534,4028,11845,19624,4037,44084,3449
R024,Fort Worth,2022,4,48848,33869,2165,9591,15589,6524,14979,3621
R024,Fort Worth,2022,5,101602,47727,8509,12693,24454,2071,53875,4316
R024,Fort Worth,2022,6,105333,53970,5580,12962,31652,3776,51363,3262
R024,Fort Worth,2022,7,49460,47965,3015,14275,28269,2406,1495,3876
R024,Fort Worth,2022,8,57369,43607,5603,9485,23901,4618,13762,2211
R024,Fort Worth,2022,9,45368,57668,6621,14677,29719,6651,-12300,3734
R024,Fort Worth,2022,10,47566,48873,6114,9670,30086,3003,-1307,3266
R024,Fort Worth,2022,11,91618,47594,3938,6939,33019,3698,44024,2891
R024,Fort Worth,2022,12,58279,52334,8039,11524,29698,3073,5945,3202
R024,Fort Worth,2023,1,77663,53267,9331,14343,25637,3956,24396,4707
R024,Fort Worth,2023,2,97530,52889,7839,9827,28699,6524,44641,2107
R024,Fort Worth,2023,3,45313,38904,7406,5757,19887,5854,6409,3006
R024,Fort Worth,2023,4,43558,30991,3580,5961,18575,2875,12567,3218
R024,Fort Worth,2023,5,76966,41430,3001,10244,22119,6066,35536,3645
R024,Fort Worth,2023,6,115209,44246,5301,13849,20316,4780,70963,1222
R024,Fort Worth,2023,7,77034,57411,9549,11316,34094,2452,19623,3197
R024,Fort Worth,2023,8,97221,49632,3975,6657,33925,5075,47589,3964
R024,Fort Worth,2023,9,81247,51392,7737,8217,32831,2607,29855,2564
R024,Fort Worth,2023,10,49417,41089,3235,14221,17671,5962,8328,3977
R024,Fort Worth,2023,11,43722,54922,6906,12263,28699,7054,-11200,2275
R024,Fort Worth,2023,12,83856,52701,2808,14170,31260,4463,31155,1525
R024,Fort Worth,2024,1,83461,56714,5362,12701,32600,6051,26747,2997
R024,Fort Worth,2024,2,54191,55942,4806,13970,32356,4810,-1751,2923
R024,Fort Worth,2024,3,102993,45911,8256,14032,16814,6809,57082,1906
R024,Fort Worth,2024,4,56508,49590,5246,7931,28567,7846,6918,4925
R024,Fort Worth,2024,5,103768,35993,4971,7017,17415,6590,67775,3896
R024,Fort Worth,2024,6,41609,42900,2717,8561,27662,3960,-1291,1848
R024,Fort Worth,2024,7,65933,45439,5426,13307,22905,3801,20494,2946
R024,Fort Worth,2024,8,78346,42590,7642,6620,21548,6780,35756,3750
R024,Fort Worth,2024,9,108477,56180,7695,11401,30179,6905,52297,1777
R024,Fort Worth,2024,10,100410,60940,7450,13975,32937,6578,39470,1812
R024,Fort Worth,2024,11,113914,52325,3881,11799,29597,7048,61589,1230
R024,Fort Worth,2024,12,81198,50607,8447,7345,31459,3356,30591,3130
R025,Fort Worth,2022,1,44686,48992,8215,6902,27205,6670,-4306,2859
R025,Fort Worth,2022,2,56524,43527,3789,5016,28374,6348,12997,1264
R025,Fort Worth,2022,3,60855,40583,3827,13711,20956,2089,20272,3651
R025,Fort Worth,2022,4,108379,56289,6725,14117,32353,3094,52090,3995
R025,Fort Worth,2022,5,109518,51339,6323,10555,27748,6713,58179,3892
R025,Fort Worth,2022,6,93311,56690,8308,12478,28971,6933,36621,1987
R025,Fort Worth,2022,7,43969,41208,4965,9319,23975,2949,2761,4739
R025,Fort Worth,2022,8,56428,44147,3810,9566,25273,5498,12281,1629
R025,Fort Worth,2022,9,46364,37278,7987,7581,15691,6019,9086,1731
R025,Fort Worth,2022,10,85896,41845,9910,11382,18406,2147,44051,1832
R025,Fort Worth,2022,11,81347,48688,5121,6873,30946,5748,32659,1077
R025,Fort Worth,2022,12,66553,43293,3859,10929,21792,6713,23260,2982
R025,Fort Worth,2023,1,44675,45750,3170,13681,25717,3182,-1075,3288
R025,Fort Worth,2023,2,50068,47050,7308,7462,28650,3630,3018,1087
R025,Fort Worth,2023,3,62337,31479,6282,6907,16161,2129,30858,3163
R025,Fort Worth,2023,4,78751,47352,2143,13207,29758,2244,31399,1726
R025,Fort Worth,2023,5,43178,39319,9255,7176,20002,2886,3859,1140
R025,Fort Worth,2023,6,66627,42341,5398,13497,17654,5792,24286,4842
R025,Fort Worth,2023,7,47135,46236,2320,9654,31131,3131,899,3378
R025,Fort Worth,2023,8,79321,50544,6042,14009,28482,2011,28777,994
R025,Fort Worth,2023,9,42537,36831,4842,7229,18009,6751,5706,2877
R025,Fort Worth,2023,10,119443,57079,9845,8867,31152,7215,62364,1243
R025,Fort Worth,2023,11,73065,44810,6903,10856,24036,3015,28255,2184
R025,Fort Worth,2023,12,98741,45816,2553,7350,32653,3260,52925,984
R025,Fort Worth,2024,1,99754,51068,7402,10672,25401,7593,48686,4472
R025,Fort Worth,2024,2,45543,58484,9240,9683,33265,6296,-12941,1321
R025,Fort Worth,2024,3,109345,46051,7807,9883,22206,6155,63294,4279
R025,Fort Worth,2024,4,103477,36150,7018,6409,20197,2526,67327,3460
R025,Fort Worth,2024,5,71899,47116,9507,7172,28158,2279,24783,3764
R025,Fort Worth,2024,6,59053,43468,4893,12825,18981,6769,15585,3161
R025,Fort Worth,2024,7,60811,45108,7269,11135,20573,6131,15703,2508
R025,Fort Worth,2024,8,119267,39619,9189,9535,17776,3119,79648,3788
R025,Fort Worth,2024,9,68835,50763,6243,12697,29629,2194,18072,1462
R025,Fort Worth,2024,10,97823,57927,6218,14615,30034,7060,39896,3508
R025,Fort Worth,2024,11,100519,41258,7874,10581,17014,5789,59261,3243
R025,Fort Worth,2024,12,98255,61182,7456,12148,33748,7830,37073,4429
R026,Houston,2022,1,65256,41327,7429,11638,19651,2609,23929,2956
R026,Houston,2022,2,76634,50621,2371,11998,31999,4253,26013,4938
R026,Houston,2022,3,40864,47172,3268,12454,28666,2784,-6308,4978
R026,Houston,2022,4,109590,44340,6895,5935,27172,4338,65250,1125
R026,Houston,2022,5,49726,42171,5480,12774,16985,6932,7555,3578
R026,Houston,2022,6,55960,58546,8215,14462,29166,6703,-2586,4878
R026,Houston,2022,7,118389,51542,3367,9042,31284,7849,66847,3375
R026,Houston,2022,8,90733,43824,3986,7240,30470,2128,46909,4796
R026,Houston,2022,9,47493,36917,6103,7076,17994,5744,10576,3556
R026,Houston,2022,10,45594,55093,9531,12371,29547,3644,-9499,3944
R026,Houston,2022,11,119526,38257,7891,5242,22954,2170,81269,1452
R026,Houston,2022,12,92664,43153,7205,6499,25291,4158,49511,2772
R026,Houston,2023,1,101269,38507,7162,9039,17035,5271,62762,1657
R026,Houston,2023,2,92975,52491,8770,14241,27182,2298,40484,1723
R026,Houston,2023,3,53331,59742,8583,9306,34183,7670,-6411,4862
R026,Houston,2023,4,95734,45913,6045,6802,25905,7161,49821,3653
R026,Houston,2023,5,82431,34634,4949,5941,16907,6837,47797,2043
R026,Houston,2023,6,111232,49542,7351,6466,33350,2375,61690,1062
R026,Houston,2023,7,60746,46225,8502,12833,16893,7997,14521,4434
R026,Houston,2023,8,73367,39899,6815,6912,23792,2380,33468,4437
R026,Houston,2023,9,55989,43609,6355,14290,20599,2365,12380,3370
R026,Houston,2023,10,70133,50053,8120,12382,23982,5569,20080,1546
R026,Houston,2023,11,97656,44408,6633,5920,24269,7586,53248,3629
R026,Houston,2023,12,76386,32522,2797,9443,15272,5010,43864,2573
R026,Houston,2024,1,75315,51075,5164,9780,29414,6717,24240,1746
R026,Houston,2024,2,54693,42954,4665,5506,30540,2243,11739,1305
R026,Houston,2024,3,101861,43309,9487,11360,18590,3872,58552,4593
R026,Houston,2024,4,71728,32661,3192,6464,15390,7615,39067,4177
R026,Houston,2024,5,53029,47397,8106,13864,17560,7867,5632,2011
R026,Houston,2024,6,49121,56192,3539,14104,32027,6522,-7071,1301
R026,Houston,2024,7,48921,47825,3283,12680,25310,6552,1096,4636
R026,Houston,2024,8,52242,55162,4339,13947,28946,7930,-2920,2669
R026,Houston,2024,9,101816,39043,9825,10275,15507,3436,62773,3375
R026,Houston,2024,10,51618,47722,2558,12354,26294,6516,3896,4422
R026,Houston,2024,11,45037,55731,6057,13111,30848,5715,-10694,2101
R026,Houston,2024,12,47370,43674,7185,7155,21411,7923,3696,1492
R027,Dallas,2022,1,68926,42752,3478,11396,23448,4430,26174,1241
R027,Dallas,2022,2,115609,43065,4646,10209,21533,6677,72544,2535
R027,Dallas,2022,3,117463,48156,4645,13210,24316,5985,69307,3454
R027,Dallas,2022,4,47933,41031,7476,12928,17080,3547,6902,1661
R027,Dallas,2022,5,48346,46455,5494,5904,32653,2404,1891,1643
R027,Dallas,2022,6,66140,39035,3184,13938,16725,5188,27105,1070
R027,Dallas,2022,7,62195,50390,7606,8956,31555,2273,11805,3106
R027,Dallas,2022,8,98502,41630,3706,14963,15421,7540,56872,2009
R027,Dallas,2022,9,89056,49081,8507,9675,24082,6817,39975,4067
R027,Dallas,2022,10,102320,43541,7217,11748,21103,3473,58779,4043
R027,Dallas,2022,11,101822,58558,4181,14641,34480,5256,43264,3956
R027,Dallas,2022,12,115318,43097,7882,10982,20798,3435,72221,1023
R027,Dallas,2023,1,118002,47779,3654,13456,24145,6524,70223,4533
R027,Dallas,2023,2,112095,37997,9620,7774,18124,2479,74098,4314
R027,Dallas,2023,3,117606,37801,2889,8854,23134,2924,79805,2970
R027,Dallas,2023,4,66478,47245,7506,7395,30310,2034,19233,4389
R027,Dallas,2023,5,45515,50225,4670,8365,31972,5218,-4710,3938
R027,Dallas,2023,6,49095,45449,8663,9086,25361,2339,3646,2514
R027,Dallas,2023,7,69831,54546,5087,10452,34951,4056,15285,4699
R027,Dallas,2023,8,112013,41048,9500,6016,21470,4062,70965,1638
R027,Dallas,2023,9,93473,42431,5496,6813,26671,3451,51042,3113
R027,Dallas,2023,10,115242,43898,3231,14837,20831,4999,71344,4240
R027,Dallas,2023,11,76824,37426,2305,14915,16689,3517,39398,4717
R027,Dallas,2023,12,108472,46414,5862,14642,20649,5261,62058,1964
R027,Dallas,2024,1,105066,46877,3869,6819,30674,5515,58189,2142
R027,Dallas,2024,2,58610,49175,3079,9206,30327,6563,9435,3579
R027,Dallas,2024,3,99872,34401,9235,5813,17031,2322,65471,3769
R027,Dallas,2024,4,119823,40147,7911,7653,18340,6243,79676,1941
R027,Dallas,2024,5,65425,40585,2366,7897,24281,6041,24840,2838
R027,Dallas,2024,6,109806,52648,3854,9683,31878,7233,57158,3982
R027,Dallas,2024,7,109322,49017,7266,14190,20428,7133,60305,2251
R027,Dallas,2024,8,49943,45798,4280,9658,26126,5734,4145,4146
R027,Dallas,2024,9,95371,45382,6534,10979,25171,2698,49989,2112
R027,Dallas,2024,10,42962,47876,7659,7938,27979,4300,-4914,3997
R027,Dallas,2024,11,110832,50981,9204,10730,28921,2126,59851,1991
R027,Dallas,2024,12,59023,43045,6389,6366,24211,6079,15978,1484
R028,Houston,2022,1,100973,42888,4887,14654,19086,4261,58085,4980
R028,Houston,2022,2,42841,53863,3767,11040,34944,4112,-11022,1426
R028,Houston,2022,3,100758,38652,9082,10014,16375,3181,62106,1290
R028,Houston,2022,4,43729,55128,7974,8534,34680,3940,-11399,2682
R028,Houston,2022,5,61292,41153,4987,10585,18159,7422,20139,1481
R028,Houston,2022,6,61638,31523,3073,7387,17693,3370,30115,2956
R028,Houston,2022,7,80734,41704,4580,12257,17159,7708,39030,4048
R028,Houston,2022,8,54678,39602,5731,11772,16627,5472,15076,827
R028,Houston,2022,9,63464,46367,3985,14713,23488,4181,17097,4202
R028,Houston,2022,10,91448,35760,9164,7597,15901,3098,55688,2477
R028,Houston,2022,11,42881,37535,7287,10622,16378,3248,5346,4535
R028,Houston,2022,12,111186,45683,6241,11079,24456,3907,65503,1858
R028,Houston,2023,1,62499,38524,6248,7476,19603,5197,23975,4353
R028,Houston,2023,2,52632,45022,8031,14953,15220,6818,7610,3688
R028,Houston,2023,3,82624,55502,9209,9576,33255,3462,27122,1144
R028,Houston,2023,4,80581,45041,4068,10753,22237,7983,35540,2314
R028,Houston,2023,5,106537,41856,3033,11899,19476,7448,64681,1278
R028,Houston,2023,6,70734,41822,2515,6191,25860,7256,28912,2211
R028,Houston,2023,7,67856,43801,2271,13334,21008,7188,24055,4132
R028,Houston,2023,8,106323,60942,8222,14873,32006,5841,45381,4476
R028,Houston,2023,9,75340,46996,8915,10033,22788,5260,28344,866
R028,Houston,2023,10,85246,50566,9533,9616,28277,3140,34680,3114
R028,Houston,2023,11,78498,51452,4532,12465,31268,3187,27046,4139
R028,Houston,2023,12,56932,51709,7193,12675,29643,2198,5223,4001
R028,Houston,2024,1,72567,37022,2571,5790,24830,3831,35545,2655
R028,Houston,2024,2,53798,48066,3174,5178,33628,6086,5732,1534
R028,Houston,2024,3,62616,39498,2798,12601,17795,6304,23118,3884
R028,Houston,2024,4,116646,31243,2731,6129,16605,5778,85403,3545
R028,Houston,2024,5,84130,48024,6689,7933,30187,3215,36106,1124
R028,Houston,2024,6,110610,55711,7845,12099,32874,2893,54899,2190
R028,Houston,2024,7,59773,54797,6239,9479,33647,5432,4976,3171
R028,Houston,2024,8,100430,51319,6312,6515,30906,7586,49111,3717
R028,Houston,2024,9,71186,33067,4352,6167,18793,3755,38119,2377
R028,Houston,2024,10,68350,39007,4220,14164,16030,4593,29343,4792
R028,Houston,2024,11,101957,53033,2913,11358,33565,5197,48924,2262
R028,Houston,2024,12,104173,52849,9319,12037,24499,6994,51324,1989
R029,Fort Worth,2022,1,94460,45767,8221,12090,22769,2687,48693,2007
R029,Fort Worth,2022,2,44922,48955,7447,11322,25003,5183,-4033,4597
R029,Fort Worth,2022,3,110714,45966,7446,14836,18968,4716,64748,990
R029,Fort Worth,2022,4,113717,36176,6803,5378,21380,2615,77541,3130
R029,Fort Worth,2022,5,90906,40403,2463,14158,18158,5624,50503,1489
R029,Fort Worth,2022,6,111139,51354,4212,11120,31766,4256,59785,4610
R029,Fort Worth,2022,7,51695,50117,3412,14775,29559,2371,1578,1410
R029,Fort Worth,2022,8,113843,36598,9437,5446,16391,5324,77245,2140
R029,Fort Worth,2022,9,69086,52061,9262,7939,26891,7969,17025,1873
R029,Fort Worth,2022,10,110990,56990,5150,14797,30386,6657,54000,3094
R029,Fort Worth,2022,11,93634,40328,6797,10068,20480,2983,53306,1151
R029,Fort Worth,2022,12,115452,52910,3951,14471,30581,3907,62542,1824
R029,Fort Worth,2023,1,81505,50552,7565,9174,30708,3105,30953,3349
R029,Fort Worth,2023,2,74758,40181,7596,8998,18775,4812,34577,1720
R029,Fort Worth,2023,3,61029,51730,4061,9487,30706,7476,9299,4439
R029,Fort Worth,2023,4,51357,59575,9260,9435,34028,6852,-8218,1845
R029,Fort Worth,2023,5,54626,44637,5556,12951,21449,4681,9989,3999
R029,Fort Worth,2023,6,49130,63232,9440,13633,33934,6225,-14102,1396
R029,Fort Worth,2023,7,46054,52947,3505,14053,30749,4640,-6893,4531
R029,Fort Worth,2023,8,107087,49191,8962,14928,21852,3449,57896,1064
R029,Fort Worth,2023,9,80277,43051,8975,12893,17721,3462,37226,2245
R029,Fort Worth,2023,10,83258,43501,4925,14824,21240,2512,39757,1015
R029,Fort Worth,2023,11,51523,33137,4172,8153,16706,4106,18386,2367
R029,Fort Worth,2023,12,50400,51676,4331,6128,34894,6323,-1276,4453
R029,Fort Worth,2024,1,45583,43537,6897,10718,21001,4921,2046,1879
R029,Fort Worth,2024,2,117239,51510,7137,7741,34404,2228,65729,970
R029,Fort Worth,2024,3,77052,35397,2425,11801,15918,5253,41655,1298
R029,Fort Worth,2024,4,103261,44566,4809,9961,24017,5779,58695,2658
R029,Fort Worth,2024,5,111927,51569,2145,12942,29917,6565,60358,4377
R029,Fort Worth,2024,6,56576,46477,7187,11637,23243,4410,10099,2620
R029,Fort Worth,2024,7,92116,40521,4521,7568,20882,7550,51595,2667
R029,Fort Worth,2024,8,47465,46434,9602,8199,21103,7530,1031,4805
R029,Fort Worth,2024,9,69511,55927,9232,5240,34824,6631,13584,2207
R029,Fort Worth,2024,10,84462,45157,6038,13274,20077,5768,39305,1750
R029,Fort Worth,2024,11,113531,47920,2610,11429,28276,5605,65611,4083
R029,Fort Worth,2024,12,58557,46367,5484,14714,21568,4601,12190,3457
R030,Dallas,2022,1,46080,41595,7662,12325,17159,4449,4485,4630
R030,Dallas,2022,2,81081,44187,6368,6317,28272,3230,36894,1933
R030,Dallas,2022,3,63991,43620,3301,6910,29904,3505,20371,3985
R030,Dallas,2022,4,58300,42749,9040,11996,17757,3956,15551,978
R030,Dallas,2022,5,95514,49418,8932,14743,23683,2060,46096,1877
R030,Dallas,2022,6,103143,53059,8681,7895,30323,6160,50084,4483
R030,Dallas,2022,7,89737,54214,7823,5534,34846,6011,35523,4198
R030,Dallas,2022,8,107691,45256,7966,12329,21957,3004,62435,3299
R030,Dallas,2022,9,118863,31736,2326,9703,17706,2001,87127,1833
R030,Dallas,2022,10,64700,35154,3104,6861,20269,4920,29546,928
R030,Dallas,2022,11,89589,52428,6846,8129,32285,5168,37161,4718
R030,Dallas,2022,12,89178,45866,8937,12264,22118,2547,43312,3468
R030,Dallas,2023,1,65279,42064,7338,8140,22996,3590,23215,1605
R030,Dallas,2023,2,80860,44150,5225,7460,23737,7728,36710,3528
R030,Dallas,2023,3,101078,52154,8726,12481,25833,5114,48924,2726
R030,Dallas,2023,4,89768,54158,9168,8644,32587,3759,35610,3365
R030,Dallas,2023,5,43174,37193,5081,7630,18161,6321,5981,1469
R030,Dallas,2023,6,95421,51956,9099,12376,26360,4121,43465,4878
R030,Dallas,2023,7,45801,45600,7938,9151,23911,4600,201,4398
R030,Dallas,2023,8,52861,34692,2666,5283,20840,5903,18169,4365
R030,Dallas,2023,9,60977,43212,3465,13321,22366,4060,17765,4472
R030,Dallas,2023,10,47382,40558,8587,5992,21858,4121,6824,3384
R030,Dallas,2023,11,85156,53554,4223,9522,34572,5237,31602,4936
R030,Dallas,2023,12,101868,36146,2343,9704,19823,4276,65722,4001
R030,Dallas,2024,1,57272,46423,4043,14533,22127,5720,10849,3683
R030,Dallas,2024,2,55696,53520,7392,9212,33799,3117,2176,3801
R030,Dallas,2024,3,106900,28368,4708,5924,15151,2585,78532,1712
R030,Dallas,2024,4,119401,32400,2495,7148,15556,7201,87001,2352
R030,Dallas,2024,5,91272,31479,5085,8504,15156,2734,59793,4076
R030,Dallas,2024,6,96398,48423,2154,12950,30323,2996,47975,3094
R030,Dallas,2024,7,77394,40614,4905,14369,15153,6187,36780,2516
R030,Dallas,2024,8,103456,36283,4857,5786,19368,6272,67173,4567
R030,Dallas,2024,9,97986,60803,7994,12216,34810,5783,37183,4501
R030,Dallas,2024,10,86854,38932,3069,7349,22011,6503,47922,2012
R030,Dallas,2024,11,96117,51234,7949,14344,21704,7237,44883,3311
R030,Dallas,2024,12,105679,41666,4489,12367,18228,6582,64013,4005
R031,Dallas,2022,1,78799,55651,6243,14549,30146,4713,23148,4985
R031,Dallas,2022,2,85254,55837,9328,9633,34576,2300,29417,1523
R031,Dallas,2022,3,108546,44313,7555,5067,27185,4506,64233,2337
R031,Dallas,2022,4,89549,46803,6715,10680,23747,5661,42746,2551
R031,Dallas,2022,5,75709,45476,4657,12067,25151,3601,30233,3593
R031,Dallas,2022,6,98446,40521,5276,11447,20499,3299,57925,4679
R031,Dallas,2022,7,47489,40045,3535,13269,17831,5410,7444,3521
R031,Dallas,2022,8,117355,41268,3532,13429,16996,7311,76087,4227
R031,Dallas,2022,9,43089,46573,2523,9275,27410,7365,-3484,3922
R031,Dallas,2022,10,110726,53477,6575,12727,30378,3797,57249,2931
R031,Dallas,2022,11,62884,44923,2815,13634,26332,2142,17961,2210
R031,Dallas,2022,12,52665,35654,8724,5534,18364,3032,17011,4142
R031,Dallas,2023,1,98754,54286,8236,11085,28465,6500,44468,1972
R031,Dallas,2023,2,98232,41503,5338,9517,23007,3641,56729,1271
R031,Dallas,2023,3,59324,46194,2546,9726,26789,7133,13130,3625
R031,Dallas,2023,4,40363,49644,4166,8309,31929,5240,-9281,2736
R031,Dallas,2023,5,83965,36481,5806,5882,21923,2870,47484,3785
R031,Dallas,2023,6,70825,42592,7204,12288,18203,4897,28233,3044
R031,Dallas,2023,7,108619,55743,7200,13521,32249,2773,52876,3154
R031,Dallas,2023,8,104952,45842,4942,11795,21984,7121,59110,3367
R031,Dallas,2023,9,56121,32522,3674,5739,16545,6564,23599,3059
R031,Dallas,2023,10,49327,49694,7127,11947,24065,6555,-367,3100
R031,Dallas,2023,11,94797,44652,2751,12124,24045,5732,50145,3083
R031,Dallas,2023,12,115057,49420,2477,11998,28440,6505,65637,2069
R031,Dallas,2024,1,47868,39708,7675,7603,20961,3469,8160,1177
R031,Dallas,2024,2,80325,50685,3680,13433,30653,2919,29640,869
R031,Dallas,2024,3,78968,52447,7501,7007,30802,7137,26521,3579
R031,Dallas,2024,4,40755,48273,8495,10935,24513,4330,-7518,909
R031,Dallas,2024,5,57400,47339,9347,13216,19938,4838,10061,1537
R031,Dallas,2024,6,81139,39254,2231,6917,23534,6572,41885,3423
R031,Dallas,2024,7,48646,50845,7351,11401,27817,4276,-2199,1395
R031,Dallas,2024,8,93026,42860,6530,12164,19497,4669,50166,2935
R031,Dallas,2024,9,46727,46563,5964,6565,31692,2342,164,1235
R031,Dallas,2024,10,81136,47207,2138,5193,34641,5235,33929,1742
R031,Dallas,2024,11,67689,43762,4962,11353,24145,3302,23927,4181
R031,Dallas,2024,12,108416,37559,4187,9887,15545,7940,70857,2727
R032,Dallas,2022,1,70225,45362,6152,5004,26673,7533,24863,4053
R032,Dallas,2022,2,65938,36799,3820,10378,17663,4938,29139,2073
R032,Dallas,2022,3,43326,36189,5659,6131,19763,4636,7137,3829
R032,Dallas,2022,4,51211,44868,7377,10092,21022,6377,6343,3959
R032,Dallas,2022,5,53515,50953,8159,12318,28223,2253,2562,1128
R032,Dallas,2022,6,99935,45122,4830,8044,24612,7636,54813,4201
R032,Dallas,2022,7,42892,41235,7288,10812,15654,7481,1657,1559
R032,Dallas,2022,8,95934,42829,3798,10159,26618,2254,53105,4623
R032,Dallas,2022,9,88867,43938,3876,11154,22787,6121,44929,3804
