Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R055,San Antonio,2024,2,71320.96,36799.29,5010.46,3746.01,24459.18,3583.64,34521.67,4699
R001,Houston,2022,11,88102.1,45803.95,4229.84,7969.23,28058.38,5546.5,42298.15,4974
R037,Austin,2023,8,83261.31,37279.06,3350.78,6823.6,21422.44,5682.25,45982.25,3783
R051,Austin,2024,12,72801.56,46377.84,935.72,14247.63,24447.2,6747.29,26423.72,3124
R021,Dallas,2024,11,91186.39,39542.31,4384.2,8447.24,23508.7,3202.17,51644.08,1222
R018,San Antonio,2023,3,78065.97,55083.38,8516.84,14097.52,28724.48,3744.55,22982.58,3846
R058,Houston,2023,2,96361.96,38964.41,8655.13,3900.09,23807.72,2601.47,57397.55,2699
R004,Dallas,2023,10,36172.32,44836.92,4048.94,13047.06,21863.45,5877.48,-8664.6,5672
R024,Dallas,2023,4,105420.51,41223.73,8185.34,10058.03,19055.18,3925.18,64196.78,3284
R009,Fort Worth,2024,12,43751.5,44731.66,4381.58,7743.53,26595.87,6010.68,-980.17,4913
R049,San Antonio,2023,3,86612.04,42765.98,5127.4,9349.52,23536.21,4752.85,43846.06,5441
R001,Houston,2023,3,64628.11,39029.88,5665.78,5857.85,23595.97,3910.27,25598.23,5616
R044,San Antonio,2023,7,55449.51,49455.67,3626.54,11154.9,28992.83,5681.4,5993.84,3836
R006,Austin,2024,12,89501.19,33037.75,3492.07,9157.97,16535.22,3852.49,56463.43,4135
R040,Dallas,2024,2,67453.71,46894.09,3866.87,16816.54,23508.35,2702.33,20559.62,5658
R042,Fort Worth,2022,1,160219.22,35689.09,3379.64,8059.92,20513.78,3735.76,124530.12,4214
R051,Austin,2022,10,90814.48,37944.43,3712.19,9898.38,17783.04,6550.81,52870.06,1665
R025,Fort Worth,2022,1,81263.41,63678.36,7979.61,30274.14,22676.7,2747.92,17585.04,3010
R015,San Antonio,2023,1,128479.81,41987.25,2197.99,13514.99,23173.32,3100.95,86492.56,3483
R017,San Antonio,2023,10,90670.67,48376.7,2792.72,10406.9,30053.51,5123.57,42293.98,4134
R006,Austin,2023,4,106560.04,44689.07,8623.38,12654.18,26341.08,-2929.58,61870.97,4428
R009,Fort Worth,2022,1,90208.63,40976.32,4990.6,11338.0,21483.64,3164.08,49232.31,870
R027,Fort Worth,2023,3,54046.05,47377.13,6291.26,11713.47,27817.26,1555.14,6668.92,3347
R039,Houston,2023,4,81512.27,49138.02,6142.06,11885.8,28496.5,2613.65,32374.26,4494
R045,Fort Worth,2024,8,96019.86,36727.11,2074.23,11294.38,22141.12,1217.38,59292.75,3318
R016,San Antonio,2022,10,33557.0,34176.33,4069.57,9133.61,19653.57,1319.58,-619.32,1651
R005,Houston,2023,1,76794.71,45070.6,3997.72,11405.69,27540.95,2126.24,31724.12,3670
R012,Dallas,2023,12,74493.63,47612.31,4879.42,11364.39,28870.66,2497.84,26881.33,4422
R026,Austin,2023,11,73559.49,42099.46,4860.73,12067.49,21581.83,3589.41,31460.03,534
R014,Dallas,2022,10,98179.14,37672.51,7594.84,10343.04,16175.4,3559.23,60506.63,1422
R035,Houston,2023,6,66340.09,54433.27,5551.97,16126.77,27860.63,4893.9,11906.82,5184
R016,San Antonio,2023,2,115736.45,32651.92,4456.36,8200.51,19168.81,826.24,83084.52,3210
R011,Houston,2024,7,40725.17,42500.5,4968.7,9697.79,22280.64,5553.37,-1775.33,3283
R017,San Antonio,2022,3,110967.39,42066.05,7622.31,12284.27,18700.09,3459.39,68901.34,2910
R056,Houston,2023,10,78124.32,32235.91,10676.79,4622.12,15011.56,1925.44,45888.41,3811
R041,Dallas,2024,9,64248.79,37493.55,3531.68,5660.51,22674.62,5626.75,26755.24,3025
R054,Fort Worth,2023,8,82411.64,44918.51,8118.22,11654.62,24129.26,1016.41,37493.13,2154
R023,Austin,2024,5,61668.37,43895.27,3660.39,7372.83,30742.23,2119.81,17773.11,1852
R059,San Antonio,2022,10,78378.21,39822.19,5177.53,10993.99,20111.56,3539.12,38556.02,2037
R028,Houston,2024,11,80174.11,38174.11,3394.38,10891.12,18628.07,5260.54,41999.99,4420
R035,Houston,2022,8,91537.95,52014.43,8206.46,7284.45,34047.8,2475.72,39523.52,600
R019,Houston,2023,5,74512.99,34450.15,3027.35,9546.92,21804.75,71.14,40062.83,4139
R050,San Antonio,2022,3,18188.86,48681.48,6562.93,9194.89,26783.15,6140.51,-30492.62,2160
R004,Dallas,2024,11,106614.22,51712.02,5239.21,12450.1,28093.31,5929.4,54902.2,1209
R050,San Antonio,2023,6,87073.66,46631.63,5860.69,12981.78,23857.17,3931.99,40442.03,4255
R042,Fort Worth,2023,7,58913.97,41252.38,6687.39,7652.13,24200.79,2712.07,17661.59,3451
R012,Dallas,2024,2,31291.32,34284.95,5984.04,8421.9,14233.29,5645.73,-2993.63,5486
R023,Austin,2022,8,47935.56,47515.36,5841.4,8266.24,29405.73,4001.99,420.2,2563
R018,San Antonio,2022,4,77552.12,39297.34,4404.41,6469.89,24925.32,3497.73,38254.78,1453
R009,Fort Worth,2022,8,56166.78,40357.48,2107.74,10284.98,23197.63,4767.12,15809.3,3548
R012,Dallas,2022,6,94693.29,45961.33,7489.38,4251.5,30631.0,3589.46,48731.96,653
R003,San Antonio,2023,5,73677.02,48673.29,5254.87,12600.55,27355.18,3462.69,25003.73,2406
R044,San Antonio,2022,10,119612.36,38290.48,4978.32,9160.56,20448.61,3702.98,81321.88,3082
R060,Austin,2024,8,95370.77,125144.6,2684.62,13409.49,103252.67,5797.83,-29773.82,4613
R004,Dallas,2023,12,107582.55,48481.99,4871.41,5971.88,33507.15,4131.55,59100.56,4533
R053,Houston,2024,7,33797.25,39721.84,3956.47,6374.55,27060.42,2330.4,-5924.59,2325
R035,Houston,2024,8,70441.45,43364.77,4780.05,7151.19,28175.05,3258.48,27076.68,5665
R044,San Antonio,2024,4,115396.88,35619.49,4798.85,4090.95,21986.01,4743.68,79777.39,4101
R049,San Antonio,2024,9,77129.58,51824.25,7932.94,8966.59,32143.26,2781.46,25305.34,2235
R021,Dallas,2022,5,-101840.71,56585.37,4939.19,12780.6,36021.14,2844.43,-158426.08,3163
R038,San Antonio,2022,4,117402.91,41600.6,4448.17,4883.35,28165.18,4103.9,75802.31,1112
R008,Houston,2023,6,109676.1,43915.86,7393.26,8170.65,24329.91,4022.03,65760.24,3149
R045,Fort Worth,2022,11,86629.1,36899.71,3702.0,12650.82,18169.01,2377.88,49729.39,631
R026,Austin,2023,6,91372.94,51039.74,3218.15,12157.75,32025.85,3637.99,40333.2,5084
R048,Dallas,2024,10,118297.94,44129.65,4258.02,12098.68,23294.2,4478.75,74168.28,3162
R043,Fort Worth,2024,9,77496.27,49153.26,4059.57,10324.59,32128.26,2640.84,28343.0,3139
R011,Houston,2023,4,112671.85,46411.67,6941.88,14806.76,21289.97,3373.05,66260.19,5647
R010,Houston,2022,10,67858.72,46265.96,5319.71,6916.97,31328.54,2700.74,21592.76,2319
R038,San Antonio,2024,1,95274.11,45239.03,5307.2,8364.94,26100.57,5466.32,50035.08,4751
R058,Houston,2022,5,88989.19,50602.91,5284.45,13913.64,28589.24,2815.58,38386.28,2952
R032,Austin,2022,3,137297.78,51560.11,8734.92,6513.8,32910.58,3400.8,85737.67,4761
R026,Austin,2022,11,80784.9,46831.01,8215.16,9938.32,26445.92,2231.61,33953.89,709
R022,San Antonio,2023,9,87685.09,48263.04,3350.78,10829.8,30977.4,3105.06,39422.05,2680
R037,Austin,2023,10,66826.87,32684.73,4916.24,9719.01,21373.78,-3324.31,34142.15,5669
R010,Houston,2022,5,83621.69,41111.22,3770.45,7875.13,26714.08,2751.56,42510.47,1093
R059,San Antonio,2023,11,106542.24,34200.72,4515.7,8508.46,18478.64,2697.92,72341.51,5629
R001,Houston,2023,1,52341.63,50718.35,2607.59,12437.58,31781.2,3891.98,1623.28,3190
R025,Fort Worth,2024,10,68664.65,51218.71,3542.35,10912.84,30621.43,6142.09,17445.94,3402
R005,Houston,2024,4,61503.14,46979.54,8131.05,9802.75,22224.0,6821.74,14523.61,1953
R008,Houston,2022,9,93920.52,32781.85,4579.26,8215.67,18593.51,1393.41,61138.67,4197
R057,Dallas,2024,4,77229.01,36418.78,4083.45,5156.55,20644.3,6534.48,40810.23,4338
R047,Houston,2022,3,97550.27,50159.49,4225.38,10217.88,32199.5,3516.73,47390.78,4266
R026,Austin,2022,2,102409.75,39030.42,9554.17,6296.46,19840.17,3339.61,63379.34,962
R008,Houston,2022,7,91397.19,51124.17,9330.0,8069.45,29639.2,4085.52,40273.02,2216
R024,Dallas,2023,5,108295.25,39505.48,5229.7,11475.62,18451.83,4348.32,68789.77,4177
R004,Dallas,2024,7,76807.6,37378.52,6110.29,4735.64,24380.53,2152.06,39429.08,4420
R009,Fort Worth,2024,8,73211.89,36849.79,5150.87,5194.1,23769.69,2735.13,36362.1,1078
R050,San Antonio,2024,6,76685.16,42513.59,4586.05,4694.94,28322.85,4909.75,34171.58,5222
R041,Dallas,2022,2,50450.51,44921.66,3402.92,10664.7,27295.9,3558.13,5528.86,3371
R039,Houston,2022,8,86834.17,38691.64,4421.05,6493.48,26724.83,1052.27,48142.53,3924
R016,San Antonio,2023,7,81835.86,53278.28,4327.24,13847.09,30438.7,4665.25,28557.58,3746
R004,Dallas,2024,8,83630.67,53523.59,10120.17,9711.82,30746.37,2945.24,30107.08,2024
R057,Dallas,2023,6,88004.0,44668.8,5106.08,9407.5,26099.42,4055.8,43335.2,625
R015,San Antonio,2024,4,71333.67,31051.34,6270.89,6647.75,16463.08,1669.62,40282.33,2898
R007,Fort Worth,2022,9,95844.42,43688.35,5827.6,9444.14,24350.9,4065.72,52156.07,1487
R021,Dallas,2022,4,44594.32,35693.82,3164.3,8063.46,21263.11,3202.95,8900.5,2687
R056,Houston,2024,10,81503.55,44242.22,8230.01,9194.11,21748.68,5069.42,37261.33,5015
R050,San Antonio,2023,7,50019.89,40845.89,5895.39,11633.38,19527.53,3789.59,9174.0,3392
R010,Houston,2022,2,-65617.76,39241.86,5207.09,3513.34,24907.21,5614.22,-104859.62,2017
R042,Fort Worth,2022,2,119380.45,48436.35,8019.54,13635.85,22097.69,4683.27,70944.1,5370
R058,Houston,2024,4,56311.73,43532.55,5979.26,12772.54,19753.88,5026.86,12779.18,3307
R020,Houston,2024,7,93828.73,42267.09,3903.6,15770.34,21126.93,1466.23,51561.64,4232
R024,Dallas,2023,7,95405.64,36929.95,,12002.57,20832.49,4094.89,58475.69,711
R006,Austin,2023,2,114502.28,49321.06,6498.6,7848.14,33284.94,1689.37,65181.23,3869
R016,San Antonio,2024,10,62603.46,40782.84,5491.79,1140.77,31204.4,2945.88,21820.62,2376
R027,Fort Worth,2022,11,108339.33,43678.34,3963.33,13795.95,22607.13,3311.94,64660.99,1289
R014,Dallas,2024,12,84730.8,33783.82,3272.08,5849.64,22300.06,2362.04,50946.98,1029
R039,Houston,2022,3,90532.99,39480.77,6615.55,10347.5,26143.02,-3625.3,51052.23,1954
R038,San Antonio,2024,6,65644.07,46014.49,5871.99,9425.39,28648.93,2068.18,19629.58,1991
R018,San Antonio,2024,10,53534.74,44970.33,5030.73,8265.2,27376.36,4298.04,8564.4,2138
R001,Houston,2022,4,95086.03,44936.62,3183.95,5763.09,32328.24,3661.34,50149.41,5158
R038,San Antonio,2022,12,56356.96,30445.01,4507.16,9294.31,13915.89,2727.65,25911.95,5298
R013,Fort Worth,2024,12,63417.39,77132.36,3498.39,38876.65,28522.67,6234.65,-13714.97,3121
R001,Houston,2022,6,127819.28,46143.64,3799.49,12842.32,26455.17,3046.66,81675.64,5986
R045,Fort Worth,2024,3,76178.63,45044.71,5867.12,15288.94,22461.42,1427.23,31133.92,2408
R016,San Antonio,2022,8,-74718.12,41583.57,4730.4,7880.32,26333.36,2639.49,-116301.69,1503
R007,Fort Worth,2023,1,108267.58,37846.92,8431.4,4938.25,18734.38,5742.89,70420.67,2304
R030,Dallas,2023,8,82343.33,38391.83,3212.12,11572.8,20645.14,2961.77,43951.5,1274
R016,San Antonio,2022,3,90739.08,38461.2,5866.78,3507.07,23357.0,5730.35,52277.88,5124
R007,Fort Worth,2024,3,49757.63,55565.75,6199.86,14592.25,31093.81,3679.84,-5808.12,5237
R025,Fort Worth,2024,11,61644.17,52192.82,4716.94,14794.97,28667.74,4013.18,9451.35,5614
R046,Dallas,2023,10,41312.38,39440.1,6420.6,9915.5,21600.32,1503.69,1872.28,611
R033,San Antonio,2022,9,59640.05,47784.21,8001.69,14058.4,22667.13,3056.99,11855.83,1745
R039,Houston,2023,10,100220.51,44975.34,5157.75,15329.35,18062.56,6425.69,55245.17,5362
R036,Austin,2023,1,120140.5,36713.88,838.52,13617.46,20316.02,1941.88,83426.62,5470
R024,Dallas,2023,3,89495.96,48057.63,4734.68,10849.51,27671.23,4802.21,41438.32,2060
R047,Houston,2023,1,104203.0,45644.98,1228.68,11527.14,29506.35,3382.81,58558.02,2692
R038,San Antonio,2023,8,60644.9,44313.14,7099.62,6947.68,26805.26,3460.58,16331.76,2289
R008,Houston,2024,1,51457.77,32005.51,4612.68,7849.53,15667.32,3875.98,19452.26,3310
R019,Houston,2023,2,74431.98,40706.92,4592.32,8253.08,23078.81,4782.71,33725.06,4162
R040,Dallas,2022,8,89374.41,45133.16,2968.08,8897.93,29095.27,4171.87,44241.25,1497
R009,Fort Worth,2024,3,56614.03,49155.29,7171.96,8392.11,29040.29,4550.93,7458.74,3012
R020,Houston,2022,8,65556.24,34485.98,2142.29,10665.65,17299.57,4378.48,31070.25,5420
R050,San Antonio,2022,4,89285.03,50623.8,8666.87,11272.79,25941.42,4742.72,38661.23,2483
R012,Dallas,2024,5,70768.07,53471.16,5286.78,18685.18,27043.26,2455.94,17296.91,1924
R017,San Antonio,2023,7,110975.32,42513.28,10368.69,7055.06,19707.4,5382.12,68462.05,4806
R010,Houston,2024,3,31879.71,44662.11,4842.76,19763.94,18777.71,1277.69,-12782.4,2446
R018,San Antonio,2022,11,104445.39,49727.95,788.71,13460.77,31931.75,3546.73,54717.44,5063
R039,Houston,2022,1,26177.16,36891.95,4938.43,8314.21,17855.48,5783.84,-10714.79,2423
R035,Houston,2022,2,23869.26,39807.99,299.09,15018.6,20680.1,3810.2,-15938.74,3119
R007,Fort Worth,2022,12,32172.34,47822.15,6137.97,14885.19,23104.36,3694.63,-15649.81,5339
R037,Austin,2023,2,85139.19,46223.46,4705.72,8030.13,29369.95,4117.66,38915.74,2715
R033,San Antonio,2023,6,90415.02,36503.3,4431.42,12260.21,14680.57,5131.09,53911.72,5870
R044,San Antonio,2022,11,122655.48,33532.0,1471.02,6309.91,22285.66,3465.4,89123.48,3066
R036,Austin,2024,3,66174.11,40830.71,,9422.8,28058.6,3349.31,25343.4,2960
R002,San Antonio,2024,7,79524.59,40980.19,2994.94,9944.46,23556.71,4484.08,38544.41,3572
R001,Houston,2024,1,74641.89,42244.0,3621.61,12183.5,21904.65,4534.24,32397.88,2430
R005,Houston,2022,1,90740.46,37224.78,5415.38,10814.74,18616.26,2378.42,53515.67,2021
R015,San Antonio,2024,9,81077.08,52363.87,4486.9,15689.24,26098.92,6088.82,28713.2,1508
R023,Austin,2023,8,55846.08,37120.98,4220.57,4454.09,24162.21,4284.11,18725.1,2649
R051,Austin,2023,12,29376.17,47140.15,6261.82,14250.11,23901.4,2726.82,-17763.98,5296
R003,San Antonio,2023,2,66024.36,49175.59,3892.7,6406.37,34823.63,4052.9,16848.77,2796
R044,San Antonio,2022,12,116633.87,43827.71,5252.85,8158.52,24690.85,5725.49,72806.16,3104
R039,Houston,2023,2,54501.57,45461.21,7207.44,8846.53,24683.05,4724.19,9040.36,1920
R041,Dallas,2024,4,51037.91,51957.85,5391.47,12920.11,30380.54,3265.73,-919.94,5866
R014,Dallas,2023,5,106785.28,55044.17,9040.1,12900.28,26652.87,6450.92,51741.11,2096
R052,Austin,2024,5,129538.76,36946.58,1920.68,3829.34,26342.55,4854.01,92592.17,4182
R059,San Antonio,2022,5,75837.86,38356.58,3057.62,16531.96,15875.11,2891.89,37481.28,4164
R045,Fort Worth,2024,1,83299.25,36014.44,3292.56,6797.07,20111.09,5813.72,47284.81,4529
R038,San Antonio,2022,7,73447.05,41942.75,4761.36,7632.62,25922.86,3625.91,31504.3,3549
R011,Houston,2022,3,81488.82,49236.03,4316.22,10516.36,31013.14,3390.31,32252.79,1804
R053,Houston,2023,6,55136.02,138421.39,5362.94,8436.31,119494.34,5127.8,-83285.37,1091
R047,Houston,2023,2,66304.46,28047.65,2095.72,4644.2,15687.24,5620.49,38256.81,5557
R029,Dallas,2023,7,70002.5,45220.47,3509.66,9685.1,28063.95,3961.76,24782.03,4719
R029,Dallas,2023,11,91262.39,34968.78,4476.48,11667.82,15475.28,3349.19,56293.62,638
R040,Dallas,2023,5,112139.56,48442.95,4885.88,10424.79,27376.29,5755.99,63696.61,4943
R045,Fort Worth,2022,4,93229.26,36779.52,4684.87,11767.98,16857.38,3469.29,56449.74,5419
R035,Houston,2024,11,73077.77,34015.44,3656.56,6237.52,22224.92,1896.45,39062.33,2644
R019,Houston,2023,6,45073.28,51540.48,452.1,16404.89,31206.96,3476.53,-6467.2,4056
R011,Houston,2022,5,90632.56,41029.97,9437.48,5305.26,23914.03,2373.2,49602.59,5649
R035,Houston,2023,4,63170.37,38514.56,2511.03,11349.48,21462.24,3191.81,24655.81,5070
R003,San Antonio,2022,6,111941.92,101954.66,5484.67,64568.79,25574.31,6326.89,9987.26,4863
R001,Houston,2024,4,-91839.81,41246.51,5856.03,2590.9,27409.9,5389.68,-133086.32,4561
R050,San Antonio,2023,8,71612.1,46327.79,2501.75,8731.65,30906.36,4188.04,25284.31,3783
R015,San Antonio,2023,10,42693.28,39977.97,5662.68,11600.2,20186.56,2528.52,2715.31,2605
R021,Dallas,2022,6,49246.54,53913.61,6401.4,18443.96,24478.29,4589.96,-4667.07,3529
R002,San Antonio,2023,8,112048.01,48627.94,3755.53,8933.53,29760.06,6178.83,63420.07,912
R018,San Antonio,2024,3,-103405.23,52425.44,5369.62,13759.27,26958.35,6338.2,-155830.66,3388
R009,Fort Worth,2023,3,58516.49,48324.41,7284.77,9972.74,26515.61,4551.28,10192.08,1783
R020,Houston,2024,11,45828.54,27004.99,,1886.83,21850.58,3267.59,18823.55,2830
R018,San Antonio,2023,1,79364.94,39309.83,2959.4,6215.74,27536.71,2597.98,40055.11,4770
R001,Houston,2022,8,69773.7,37977.43,2244.12,8940.65,22692.67,4099.99,31796.27,661
R023,Austin,2022,12,93600.95,40758.68,6315.53,9791.4,19065.03,5586.72,52842.26,1046
R030,Dallas,2022,6,94862.61,39156.59,6860.74,5599.94,24474.7,2221.22,55706.02,1464
R010,Houston,2023,1,34517.3,45341.35,3613.63,4493.03,30856.23,6378.47,-10824.05,4500
R002,San Antonio,2022,12,126092.89,39399.93,2632.85,10686.91,23303.07,2777.09,86692.97,1743
R049,San Antonio,2022,12,102648.17,58270.17,3273.62,16120.4,35022.12,3854.03,44378.0,3060
R003,San Antonio,2024,11,22773.47,44781.99,7864.96,13644.17,20595.68,2677.18,-22008.52,5908
R010,Houston,2024,2,-71420.19,34384.42,,9887.93,20453.18,4043.31,-105804.61,5459
R030,Dallas,2024,12,77928.36,41781.36,6075.54,10919.17,20008.47,4778.19,36147.0,1669
R007,Fort Worth,2023,11,-70965.36,47434.77,4099.8,8361.22,29905.34,5068.41,-118400.12,2485
R006,Austin,2024,10,50465.15,55095.76,9657.24,12175.45,28399.87,4863.2,-4630.61,3045
R032,Austin,2024,5,86266.29,74604.97,6353.29,32331.21,31176.92,4743.55,11661.32,4681
R041,Dallas,2024,2,67040.82,48804.54,5747.29,13962.06,24959.98,4135.21,18236.27,2573
R037,Austin,2024,11,55872.23,35431.97,1738.36,14011.95,14733.08,4948.59,20440.25,3727
R023,Austin,2022,2,81609.31,48812.24,3923.08,12978.79,30473.36,1437.02,32797.07,4811
R031,Austin,2023,5,-62978.27,32726.24,1243.64,11813.18,16859.37,2810.06,-95704.51,4272
R050,San Antonio,2024,1,74220.93,52474.69,6627.27,12171.92,29494.52,4180.98,21746.24,1966
R037,Austin,2023,7,72341.06,36943.6,1902.32,8194.49,20954.0,5892.78,35397.45,4874
R052,Austin,2023,9,82475.36,44328.69,3955.17,8299.56,29054.57,3019.39,38146.67,3021
R055,San Antonio,2023,3,67957.07,51232.08,5485.21,12597.02,30406.58,2743.27,16724.99,967
R015,San Antonio,2023,8,68285.78,44255.16,4610.61,9807.44,25458.76,4378.36,24030.61,2374
R007,Fort Worth,2023,5,82410.84,154029.05,3638.23,7027.92,140735.34,2627.56,-71618.21,1132
R018,San Antonio,2024,9,70062.18,41833.41,4368.44,5775.69,30409.13,1280.15,28228.78,4587
R050,San Antonio,2022,8,89005.52,42846.88,6460.5,8886.16,22134.85,5365.38,46158.63,519
R015,San Antonio,2024,6,56323.83,45499.51,3942.04,6830.33,31115.42,3611.72,10824.33,4297
R050,San Antonio,2022,9,62746.59,48185.19,4527.75,11878.44,26939.45,4839.55,14561.4,1942
R017,San Antonio,2024,4,60517.61,33237.85,450.23,6419.37,21752.41,4615.84,27279.76,1692
R057,Dallas,2024,1,88530.67,43863.56,5645.05,6377.86,30344.58,1496.06,44667.11,843
R030,Dallas,2024,7,95074.1,44915.57,6590.37,7691.22,26630.22,4003.75,50158.53,5887
R043,Fort Worth,2023,7,96240.24,36929.72,3635.31,5374.7,24619.36,3300.35,59310.51,2887
R002,San Antonio,2024,1,89801.05,51994.05,4750.95,9399.39,35123.6,2720.11,37807.0,3640
R060,Austin,2024,1,99346.93,39308.14,,11723.16,22513.15,5071.82,60038.79,5480
R003,San Antonio,2023,9,97786.36,39033.95,4421.24,5754.39,27977.01,881.31,58752.41,3948
R019,Houston,2023,7,92421.84,32246.75,7139.54,6400.91,13419.28,5287.02,60175.09,1096
R045,Fort Worth,2024,9,66395.24,48165.75,6492.19,11500.81,26114.93,4057.82,18229.49,2381
R019,Houston,2023,9,60076.52,67045.42,10296.29,12086.57,39421.16,5241.4,-6968.9,4752
R008,Houston,2024,5,32600.88,45911.52,5340.6,13098.89,24025.27,3446.75,-13310.64,2596
R037,Austin,2022,9,69169.91,54729.66,,14113.48,33240.01,7376.16,14440.26,4731
R010,Houston,2024,12,96801.51,43240.69,5060.38,11825.82,22683.66,3670.83,53560.82,2922
R037,Austin,2024,1,90657.03,57418.43,7022.97,7912.85,36647.99,5834.62,33238.6,1697
R059,San Antonio,2024,9,102076.57,46637.99,8453.75,7905.33,25613.15,4665.76,55438.58,4528
R024,Dallas,2023,8,107754.35,47692.16,3263.48,10293.44,30519.67,3615.58,60062.18,1050
R034,Dallas,2023,7,111266.13,151795.02,7164.03,9007.26,131188.04,4435.69,-40528.89,1860
R045,Fort Worth,2024,7,92587.02,46689.55,6473.31,7472.68,26874.13,5869.43,45897.47,1892
R004,Dallas,2022,3,54534.51,51868.1,10952.39,14242.75,22632.06,4040.9,2666.41,2455
R002,San Antonio,2022,7,30211.56,47040.84,5852.05,8376.14,28884.12,3928.53,-16829.29,5369
R004,Dallas,2023,6,111788.88,39789.5,1754.95,11022.97,25127.86,1883.72,71999.38,827
R006,Austin,2024,1,94999.86,37881.09,3379.85,8624.69,22030.82,3845.73,57118.76,4549
R002,San Antonio,2023,5,64621.66,51297.03,9222.64,12060.55,25354.86,4658.99,13324.62,4413
R016,San Antonio,2022,6,108847.52,62496.21,3260.04,32084.48,24289.96,2861.72,46351.31,3576
R002,San Antonio,2024,9,15891.45,43338.57,7285.45,4309.76,27995.47,3747.89,-27447.12,4012
R041,Dallas,2023,12,83117.75,31955.68,207.84,7963.06,22597.13,1187.66,51162.07,3791
R051,Austin,2024,2,-54091.77,39446.43,5764.64,8626.25,20733.8,4321.75,-93538.2,3168
R006,Austin,2022,4,114578.63,51686.22,8623.96,11073.78,26966.32,5022.17,62892.4,3889
R004,Dallas,2024,6,55260.42,48973.66,4549.99,13622.78,26152.44,4648.46,6286.76,1750
R025,Fort Worth,2024,12,74057.92,46918.45,6574.65,10388.62,25213.91,4741.27,27139.47,2780
R023,Austin,2022,5,82686.11,54105.86,5774.74,10969.56,31419.08,5942.48,28580.25,5701
R004,Dallas,2024,1,46295.36,45106.86,6486.53,10512.6,24080.08,4027.65,1188.51,3680
R003,San Antonio,2022,9,89004.23,49847.64,8437.2,12598.21,24482.12,4330.11,39156.58,2628
R049,San Antonio,2023,5,58823.22,51160.38,5043.45,11957.07,30978.84,3181.02,7662.85,1300
R051,Austin,2022,8,124863.12,46848.6,8615.52,11660.09,23336.66,3236.32,78014.52,3360
R016,San Antonio,2022,2,72459.15,59196.55,6113.11,23974.22,27430.18,1679.04,13262.6,1949
R052,Austin,2024,11,84222.88,62673.09,7777.57,14259.51,35152.24,5483.77,21549.78,1008
R028,Houston,2022,12,66474.83,44235.01,3140.93,10216.91,26494.71,4382.45,22239.82,2760
R005,Houston,2023,10,77631.17,38053.41,4259.35,7499.32,21552.3,4742.43,39577.76,2903
R007,Fort Worth,2024,9,90455.17,42201.86,4796.37,8298.42,23052.91,6054.16,48253.3,3208
R037,Austin,2024,12,66673.89,44193.89,5242.04,15641.6,18812.59,4497.66,22480.0,1444
R013,Fort Worth,2023,3,80634.71,35930.82,1160.65,9958.49,21551.36,3260.32,44703.89,620
R038,San Antonio,2022,11,94863.15,35382.04,3160.75,6933.59,19716.45,5571.25,59481.12,803
R024,Dallas,2024,7,50062.98,38294.01,7410.65,7500.33,22070.62,1312.41,11768.97,1589
R040,Dallas,2022,11,48121.91,57381.78,6314.43,15536.94,29949.79,5580.62,-9259.87,3991
R003,San Antonio,2024,2,99105.11,54027.32,2721.72,10803.23,38918.89,1583.49,45077.79,4244
R038,San Antonio,2024,4,68993.13,26701.85,2428.99,6092.27,14753.97,3426.62,42291.28,1714
R023,Austin,2023,2,93541.14,51842.19,4024.59,13223.0,27482.0,7112.6,41698.96,1544
R021,Dallas,2023,6,144276.75,32843.6,3385.12,7006.13,20587.7,1864.64,111433.16,3411
R048,Dallas,2023,9,78660.37,50314.37,5839.98,4986.44,35450.92,4037.03,28345.99,5873
R003,San Antonio,2024,7,65137.1,43441.16,6176.66,9044.56,23404.71,4815.22,21695.94,3121
R013,Fort Worth,2022,3,99448.87,48459.01,10047.6,16466.0,20112.19,1833.22,50989.86,783
R003,San Antonio,2022,3,86466.67,47157.49,7465.03,10656.05,22578.12,6458.29,39309.18,1960
R017,San Antonio,2022,2,61893.84,159875.62,4723.9,9143.08,142091.81,3916.83,-97981.78,1344
R039,Houston,2024,10,91602.48,42190.53,683.32,8108.27,31501.24,1897.71,49411.95,4413
R041,Dallas,2024,6,87030.29,49610.6,2930.76,15459.82,27603.11,3616.91,37419.69,2083
R035,Houston,2022,7,58403.35,52436.46,4153.88,10880.03,34129.99,3272.57,5966.89,1410
R026,Austin,2023,7,90005.9,34529.95,,6910.08,25230.4,2389.47,55475.95,2310
R037,Austin,2024,7,48043.43,36918.06,4426.39,8148.77,19449.06,4893.85,11125.38,4707
R056,Houston,2024,4,51420.98,55894.64,6311.11,15417.01,31625.02,2541.5,-4473.65,2317
R055,San Antonio,2023,2,-104593.4,44039.12,3600.9,7558.19,30017.89,2862.14,-148632.52,3044
R053,Houston,2024,3,88857.73,47173.1,6807.04,8837.53,28562.52,2966.01,41684.64,1039
R022,San Antonio,2022,7,90315.77,51208.54,3795.2,10255.37,32974.77,4183.21,39107.22,5727
R028,Houston,2023,6,105903.93,42780.18,231.39,12235.45,25670.83,4642.51,63123.75,5874
R011,Houston,2024,5,119513.52,32898.32,2969.81,7567.43,18712.11,3648.97,86615.2,2223
